lvView.findViewById(R.id.lvActionSeparator).setVisibility(View.GONE);
}else {
lvActionButton.setImageResource(R.drawable.share);
}
lvCommentButton.setVisibility(View.GONE);
lvView.findViewById(R.id.lvCommentSeparator).setVisibility(View.GONE);
visibleButtons--;
desc.setText(selectedLandmark.getDescription());
lvRouteButton.setVisibility(View.GONE);
}else {
if(selectedLandmark.getLayer().equals(Commons.LOCAL_LAYER)){
header.setText(landmarkManager.getLayerManager().getLayerFormatted(selectedLandmark.getLayer()));
lvActionButton.setVisibility(View.GONE);
lvView.findViewById(R.id.lvActionSeparator).setVisibility(View.GONE);
lvCommentButton.setVisibility(View.GONE);
lvView.findViewById(R.id.lvCommentSeparator).setVisibility(View.GONE);
visibleButtons-=2;
}else {
if(landmarkManager.getLayerManager().isLayerCheckinable(selectedLandmark.getLayer())){
header.setText(landmarkManager.getLayerManager().getLayerFormatted(selectedLandmark.getLayer()));
if(!ConfigurationManager.getUserManager().isUserLoggedIn()){
lvActionButton.setImageResource(R.drawable.login);
lvCommentButton.setVisibility(View.GONE);
lvView.findViewById(R.id.lvCommentSeparator).setVisibility(View.GONE);
visibleButtons--;
}
}else {
header.setText(selectedLandmark.getLayer());
lvActionButton.setVisibility(View.GONE);
lvView.findViewById(R.id.lvActionSeparator).setVisibility(View.GONE);
lvCommentButton.setVisibility(View.GONE);
lvView.findViewById(R.id.lvCommentSeparator).setVisibility(View.GONE);
visibleButtons-=2;
}
}
}
}
}
}
}
float dip=activity.getResources().getDisplayMetrics().density;
if(visibleButtons==5&&activity.getWindowManager().getDefaultDisplay().getWidth()<(360.0*dip)){
lvCommentButton.setVisibility(View.GONE);
lvView.findViewById(R.id.lvCommentSeparator).setVisibility(View.GONE);
}
lvView.setVisibility(View.VISIBLE);
landmarkManager.addRecentlyOpenedLandmark(selectedLandmark);
}"
1758	"@Override public final boolean remove(Object o){
return m.remove(o)!=null;
}"
1759	"public ResponseEntity<List<Tag>> domainsDomainIdDocumentsDocumentIdTagsGet(String domainId,String documentId,BigDecimal size){
try{
return new ResponseEntity<List<Tag>>(service.listDocumentTags(domainId,documentId,size),HttpStatus.OK);
}catch(EmptyResultException e){
LOG.warn(""error on query"",e);
return new ResponseEntity<List<Tag>>(HttpStatus.NOT_FOUND);
}catch(InvalidQueryException e){
LOG.warn(""error on query"",e);
return new ResponseEntity<List<Tag>>(Collections.EMPTY_LIST,HttpStatus.NO_CONTENT);
}
}"
1760	"public void actionPerformed(ActionEvent e){
expressButton.setSelected(false);
}"
1761	"@Override public T getHead(){
assert (size>0);
return (T)array[head];
}"
1762	"@Override public void onItemSelected(AdapterView<?> parent,View view,int position,long id){
int viewID=parent.getId();
switch (viewID){
case R.id.spInspType :

{
posInspType=position;
String strSelectedState=parent.getItemAtPosition(position).toString();
if(0==position){
try{
((TextView)parent.getChildAt(0)).setTextColor(Color.GRAY);
}catch(Exception e){
e.printStackTrace();
}
}else {
try{
((TextView)parent.getChildAt(0)).setTextColor(Color.DKGRAY);
}catch(Exception e){
e.printStackTrace();
}
}
}
break;
case R.id.spStatusCode :

{
posStatusCode=position;
String strSelectedState=parent.getItemAtPosition(position).toString();
if(0==position){
try{
((TextView)parent.getChildAt(0)).setTextColor(Color.GRAY);
}catch(Exception e){
e.printStackTrace();
}
}else {
try{
((TextView)parent.getChildAt(0)).setTextColor(Color.DKGRAY);
}catch(Exception e){
e.printStackTrace();
}
}
}
break;
case R.id.spInspectionResult :

{
posInspectionResult=position;
String strSelectedState=parent.getItemAtPosition(position).toString();
if(0==position){
try{
((TextView)parent.getChildAt(0)).setTextColor(Color.GRAY);
}catch(Exception e){
e.printStackTrace();
}
}else {
try{
((TextView)parent.getChildAt(0)).setTextColor(Color.DKGRAY);
}catch(Exception e){
e.printStackTrace();
}
}
}
break;
}
}"
1763	"@Override public boolean isVisible(){
return !isCatalogOidEmpty();
}"
1764	"public PathfindingWindowController() throws IOException{
super();
getMapController().setParent(this);
FXMLLoader loader=new FXMLLoader(MapWindowController.class.getResource(""/KioskApplication/view/PathfindingSidebarView.fxml""));
loader.setRoot(getSidebarPane());
loader.setController(new PathfindingSidebarController());
loader.load();
}"
1765	"@Override public void exportGroupRemoveInitiators(URI storageURI,URI exportGroupURI,List<URI> initiatorURIs,String token) throws Exception{
ExportTaskCompleter taskCompleter=null;
try{
log.info(String.format(""exportRemoveInitiator start - Array: %s ""+""ExportGroup: %s Initiator: %s"",storageURI.toString(),exportGroupURI.toString(),Joiner.on(',').join(initiatorURIs)));
taskCompleter=new ExportOrchestrationTask(exportGroupURI,token);
ExportGroup exportGroup=_dbClient.queryObject(ExportGroup.class,exportGroupURI);
StorageSystem storage=_dbClient.queryObject(StorageSystem.class,storageURI);
List<ExportMask> exportMasks=ExportMaskUtils.getExportMasks(_dbClient,exportGroup,storageURI);
Map<String,List<URI>> computeResourceToInitiators=mapInitiatorsToComputeResource(exportGroup,initiatorURIs);
log.info(""Host to initiators  : {}"",Joiner.on("","").join(computeResourceToInitiators.entrySet()));
if(exportMasks!=null&&!exportMasks.isEmpty()){
Workflow workflow=_workflowService.getNewWorkflow(MaskingWorkflowEntryPoints.getInstance(),""exportGroupRemoveInitiators"",true,token);
Map<String,URI> hostToEMaskGroup=ExportMaskUtils.mapHostToExportMask(_dbClient,exportGroup,storage.getId());
log.info(""Host to ExportMask  : {}"",Joiner.on("","").join(hostToEMaskGroup.entrySet()));
List<ExportMask> exportMaskRemoveInitiator=new ArrayList<ExportMask>();
List<ExportMask> exportMaskDelete=new ArrayList<ExportMask>();
Map<URI,List<URI>> maskToInitiatorsMap=new HashMap<URI,List<URI>>();
String previousStep=null;
for(String computeKey : computeResourceToInitiators.keySet()){
URI exportMaskUri=hostToEMaskGroup.get(computeKey);
if(null!=exportMaskUri){
ExportMask exportMask=_dbClient.queryObject(ExportMask.class,exportMaskUri);
refreshExportMask(storage,getDevice(),exportMask);
if(exportMask.getStorageDevice().equals(storageURI)){
List<Initiator> initiators=_dbClient.queryObject(Initiator.class,computeResourceToInitiators.get(computeKey));
List<Initiator> maskInitiators=new ArrayList<Initiator>();
for(Initiator initiator : initiators){
if(exportMask.hasUserInitiator(initiator.getId())){
maskInitiators.add(initiator);
}else {
_log.info(String.format(""Initiator %s was not added by ViPR, so ViPR cannot remove it.  No action will be taken for this initiator"",initiator.getId()));
}
}
log.info(""Processing export mask  {} with initiators {}"",storageURI,Joiner.on("","").join(maskInitiators));
if(!maskInitiators.isEmpty()){
maskToInitiatorsMap.put(exportMask.getId(),Lists.newArrayList(Collections2.transform(maskInitiators,CommonTransformerFunctions.fctnDataObjectToID())));
if(isRemoveAllInitiators(exportMask,initiators)){
exportMaskDelete.add(exportMask);
}else {
exportMaskRemoveInitiator.add(exportMask);
}
}
}
}
}
if(!exportMaskRemoveInitiator.isEmpty()){
for(ExportMask exportMask : exportMaskRemoveInitiator){
Collection<URI> volumeURIs=(Collections2.transform(exportMask.getUserAddedVolumes().values(),CommonTransformerFunctions.FCTN_STRING_TO_URI));
previousStep=generateExportMaskRemoveInitiatorsWorkflow(workflow,previousStep,storage,exportGroup,exportMask,new ArrayList<URI>(volumeURIs),initiatorURIs,true);
}
}
if(!exportMaskDelete.isEmpty()){
for(ExportMask exportMask : exportMaskDelete){
List<URI> volumesInMask=ExportMaskUtils.getUserAddedVolumeURIs(exportMask);
List<URI> initiators=maskToInitiatorsMap.get(exportMask.getId());
previousStep=generateExportMaskDeleteWorkflow(workflow,previousStep,storage,exportGroup,exportMask,volumesInMask,initiators,null);
}
}
if(!maskToInitiatorsMap.isEmpty()){
previousStep=generateZoningRemoveInitiatorsWorkflow(workflow,previousStep,exportGroup,maskToInitiatorsMap);
}
String successMessage=String.format(""Initiators successfully removed from export StorageArray %s"",storage.getLabel());
workflow.executePlan(taskCompleter,successMessage);
log.info(String.format(""exportRemoveInitiator end - Array: %s ExportGroup: ""+""%s Initiator: %s"",storageURI.toString(),exportGroupURI.toString(),Joiner.on(',').join(initiatorURIs)));
}else {
taskCompleter.ready(_dbClient);
}
}catch(Exception e){
if(taskCompleter!=null){
ServiceError serviceError=DeviceControllerException.errors.jobFailedMsg(e.getMessage(),e);
taskCompleter.error(_dbClient,serviceError);
}else {
throw DeviceControllerException.exceptions.exportGroupRemoveInitiatorsFailed(e);
}
}
}"
1766	"public void init(){
Parameters p=getParameters();
IDatarepository datarepository;
String datarepo=p.getRaw().get(1);
String business=p.getRaw().get(0);
if(datarepo.equals(""class Test_database"")){
datarepository=new Test_database();
}else {
if(datarepo.equals(""class SQL_Databasemanagement"")){
datarepository=new SQL_Databasemanagement();
}else {
datarepository=null;
}
}
if(business.equals(""class Business_logic_sorted"")){
this.business_logic=new Business_logic_sorted(datarepository);
}else {
this.business_logic=new Business_logic_not_sorted(datarepository);
}
}"
1767	"public Path create(Path path,String name,String defSetId,Metadata metadata){
 final DefinitionSetService services=getServicesById(defSetId);
if(null==services){
throw new IllegalStateException(""No backend Definition Set services for [""+defSetId+""]"");
}
 final String fName=buildFileName(name,services.getResourceType());
 final org.uberfire.java.nio.file.Path kiePath=Paths.convert(path).resolve(fName);
try{
if(ioService.exists(kiePath)){
throw new FileAlreadyExistsException(kiePath.toString());
}
 final D diagram=factoryManager.newDiagram(name,defSetId,metadata);
 final String[] raw=serizalize(diagram);
ioService.write(kiePath,raw[0]);
return Paths.convert(kiePath);
}catch(Exception e){
LOG.error(""Cannot create diagram in path [""+kiePath+""]"",e);
}
return null;
}"
1768	"@Override public boolean onTouch(View v,MotionEvent event){
if(!iCanUndo){
return false;
}
if(event.getAction()==MotionEvent.ACTION_DOWN){
undoBtn.setImageResource(R.drawable.bt_undo_down_128);
}else {
if(event.getAction()==MotionEvent.ACTION_UP){
undoBtn.setImageResource(R.drawable.bt_undo_128);
}
}
return false;
}"
1769	"@Override public List<Registration> parseRegistration(JsonNode jsonNode) throws ParseException{
ArrayList<Registration> registrations=new ArrayList<>();
Session session=sessionManager.getSessionFactory().openSession();
Transaction transaction=session.beginTransaction();
jsonNode=this.unwrap(jsonNode);
ParticipantRecord participantRecord;
try{
participantRecord=getObjectMapper().treeToValue(jsonNode,ParticipantRecord.class);
}catch(JsonProcessingException e){
e.printStackTrace();
return null;
}
ParticipantEntity participant=new ParticipantEntity(participantRecord.generateUUID(),CvrPlugin.getDomain());
participant.setDeltagernummer(participantRecord.unitNumber);
List<BaseRecord> records=participantRecord.getAll();
ListHashMap<OffsetDateTime,BaseRecord> ajourRecords=new ListHashMap<>();
TreeSet<OffsetDateTime> sortedTimestamps=new TreeSet<>();
for(BaseRecord record : records){
OffsetDateTime registrationFrom=record.getLastUpdated();
if(registrationFrom==null){
System.out.println(""falling back to default"");
registrationFrom=this.fallbackRegistrationFrom;
}
ajourRecords.add(registrationFrom,record);
sortedTimestamps.add(registrationFrom);
}
ParticipantRegistration lastRegistration=null;
for(OffsetDateTime registrationFrom : sortedTimestamps){
ParticipantRegistration registration=participant.getRegistration(registrationFrom);
if(registration==null){
registration=new ParticipantRegistration();
registration.setRegistreringFra(registrationFrom);
registration.setEntity(participant);
}
if(lastRegistration!=null){
for(ParticipantEffect originalEffect : lastRegistration.getVirkninger()){
ParticipantEffect newEffect=new ParticipantEffect(registration,originalEffect.getVirkningFra(),originalEffect.getVirkningTil());
for(ParticipantBaseData originalData : originalEffect.getDataItems()){
originalData.addVirkning(newEffect);
}
}
}
for(BaseRecord record : ajourRecords.get(registrationFrom)){
ParticipantEffect effect=registration.getEffect(record.getValidFrom(),record.getValidTo());
if(effect==null){
effect=new ParticipantEffect(registration,record.getValidFrom(),record.getValidTo());
}
if(effect.getDataItems().isEmpty()){
ParticipantBaseData baseData=new ParticipantBaseData();
baseData.addVirkning(effect);
}
for(ParticipantBaseData baseData : effect.getDataItems()){
record.populateBaseData(baseData,this.queryManager,session);
}
}
lastRegistration=registration;
registrations.add(registration);
try{
queryManager.saveRegistrering(session,participant,registration);
}catch(DataFordelerException e){
e.printStackTrace();
}
}
log.info(""Created ""+participant.getRegistreringer().size()+"" registrations"");
transaction.commit();
session.close();
return registrations;
}"
1770	"public void addPoint(float value,int cd){
int[] prevd=histogram.get(value);
if(prevd==null){
prevd=new int[numClasses];
}else {
for(int i=0;i<cd.length;i++){
prevd[i]+=cd[i];
}
}
histogram.put(value,prevd);
for(int i=0;i<cd.length;i++){
this.cd[i]+=cd[i];
}
if(value>end){
end=value;
}
}"
1771	"public static void fatal(String location,String error,Throwable cause){
System.err.println(location+"": ""+error);
cause.printStackTrace();
if(logger_!=null){
logger_.log(""SEVERE"",location,error,cause,true);
}
}"
1772	"public void onEvent(CurrentSplitScreenChangedEvent event){
if(window==event.getActiveScreen()){
mJavascriptInterface.setNotificationsEnabled(true);
resumeTiltScroll();
}else {
mJavascriptInterface.setNotificationsEnabled(false);
pauseTiltScroll();
}
}"
1773	"@Override protected void onPostExecute(Void result){
if(!isCancelled()){
heartbeatTask=null;
}
}"
1774	"private void check(){
loaded=false;
if(!OFFLINE_MODE){
draw(R.layout.state_loading);
DeIfmoRestClient.check(new DeIfmoRestClientResponseHandler(){
  @Override public void onSuccess(  int statusCode,  String response){
    MainActivity.group=Storage.get(getBaseContext(),""group"");
    MainActivity.name=Storage.get(getBaseContext(),""name"");
    updateWeek();
    if (!Objects.equals(MainActivity.name,"""")) {
      TextView user_name=(TextView)findViewById(R.id.user_name);
      user_name.setText(response);
      user_name.setLayoutParams(new LinearLayout.LayoutParams(ViewGroup.LayoutParams.MATCH_PARENT,ViewGroup.LayoutParams.WRAP_CONTENT));
    }
    protocolTracker.check();
    loaded=true;
    selectSection(selectedSection);
  }
  @Override public void onProgress(  int state){
    draw(R.layout.state_loading);
    TextView loading_message=(TextView)findViewById(R.id.loading_message);
switch (state) {
case DeIfmoRestClient.STATE_CHECKING:
      loading_message.setText(R.string.auth_check);
    break;
case DeIfmoRestClient.STATE_AUTHORIZATION:
  loading_message.setText(R.string.authorization);
break;
case DeIfmoRestClient.STATE_AUTHORIZED:
loading_message.setText(R.string.authorized);
break;
}
}
@Override public void onFailure(int state){
switch (state) {
case DeIfmoRestClient.FAILED_OFFLINE:
draw(R.layout.state_offline);
findViewById(R.id.offline_reload).setOnClickListener(new View.OnClickListener(){
@Override public void onClick(View v){
check();
}
}
);
break;
case DeIfmoRestClient.FAILED_TRY_AGAIN:
case DeIfmoRestClient.FAILED_AUTH_TRY_AGAIN:
draw(R.layout.state_try_again);
if (state == DeIfmoRestClient.FAILED_AUTH_TRY_AGAIN) ((TextView)findViewById(R.id.try_again_message)).setText(R.string.auth_failed);
findViewById(R.id.try_again_reload).setOnClickListener(new View.OnClickListener(){
@Override public void onClick(View v){
check();
}
}
);
break;
case DeIfmoRestClient.FAILED_AUTH_CREDENTIALS_REQUIRED:
gotoLogin(LoginActivity.SIGNAL_CREDENTIALS_REQUIRED);
break;
case DeIfmoRestClient.FAILED_AUTH_CREDENTIALS_FAILED:
gotoLogin(LoginActivity.SIGNAL_CREDENTIALS_FAILED);
break;
}
}
@Override public void onNewHandle(RequestHandle requestHandle){
checkRequestHandle=requestHandle;
}
}
);
}else {
MainActivity.group=Storage.get(getBaseContext(),""group"");
MainActivity.name=Storage.get(getBaseContext(),""name"");
if(!Objects.equals(name,"""")){
TextView user_name=(TextView)findViewById(R.id.user_name);
if(user_name!=null){
user_name.setText(name);
user_name.setLayoutParams(new LinearLayout.LayoutParams(ViewGroup.LayoutParams.MATCH_PARENT,ViewGroup.LayoutParams.WRAP_CONTENT));
}
}
protocolTracker.check();
loaded=true;
selectSection(selectedSection);
}
}"
1775	"protected M createMutableVersionInternal(int stampSequence) throws UnsupportedOperationException{
switch (getVersionType()){
case COMPONENT_NID :

return (M)new ComponentNidVersionImpl((SemanticChronology)this,stampSequence);
case LONG :

return (M)new LongVersionImpl((SemanticChronologyImpl)this,stampSequence);
case DYNAMIC :

return (M)new DynamicImpl((SemanticChronologyImpl)this,stampSequence);
case LOGIC_GRAPH :

return (M)new LogicGraphVersionImpl((SemanticChronologyImpl)this,stampSequence);
case STRING :

return (M)new StringVersionImpl((SemanticChronology)this,stampSequence);
case MEMBER :

return (M)new SemanticVersionImpl(this,stampSequence);
case DESCRIPTION :

return (M)new DescriptionVersionImpl((SemanticChronology)this,stampSequence);
default :

throw new UnsupportedOperationException(""af Can't handle: ""+getVersionType());
}
}"
1776	"Item getItem(FieldHolder fieldHolder) throws ItemNotFoundException{
String itemID=BluetoothSmartUtils.getItemUID(url.copyWith(fieldHolder.getField().getName()));
return this.handler.getItemRegistry().getItem(itemID);
}"
1777	"@Override boolean isInstrumentableSource(Source source){
return true;
}"
1778	"public void report(){
for(PajeContainer container : this.contMap.values()){
String parentName;
if(container.getContainer()==null){
parentName=""0"";
}else {
parentName=container.getContainer().getName();
}
System.out.println(""Container, ""+parentName+"", ""+container.getType().getName()+"", ""+container.getStartTime()+"", ""+container.getEndTime()+"", ""+(container.getEndTime()-container.getStartTime())+"", ""+container.getName());
for(ArrayList<PajeEntity> entities : container.getEntities().values()){
for(PajeEntity ent : entities){
switch (ent.getType().getNature()){
case VariableType :

System.out.println(""Variable, ""+ent.getContainer().getName()+"", ""+ent.getType().getName()+"", ""+((PajeSingleTimedEntity)ent).getStartTime()+"", ""+((PajeSingleTimedEntity)ent).getEndTime()+"", ""+(((PajeDoubleTimedEntity)ent).getEndTime()-((PajeSingleTimedEntity)ent).getStartTime())+"", ""+((PajeUserVariable)ent).getValue());
break;
case StateType :

System.out.println(""State, ""+ent.getContainer().getName()+"", ""+ent.getType().getName()+"", ""+((PajeSingleTimedEntity)ent).getStartTime()+"", ""+((PajeSingleTimedEntity)ent).getEndTime()+"", ""+(((PajeDoubleTimedEntity)ent).getEndTime()-((PajeSingleTimedEntity)ent).getStartTime())+"", ""+((PajeUserState)ent).getImbrication()+"", ""+((PajeValueEntity)ent).getValue().getName());
break;
case EventType :

System.out.println(""Event, ""+ent.getContainer().getName()+"", ""+ent.getType().getName()+"", ""+((PajeSingleTimedEntity)ent).getStartTime()+"", ""+((PajeValueEntity)ent).getValue());
case LinkType :

System.out.println(""Link, ""+ent.getContainer().getName()+"", ""+ent.getType().getName()+"", ""+((PajeSingleTimedEntity)ent).getStartTime()+"", ""+((PajeSingleTimedEntity)ent).getEndTime()+"", ""+(((PajeDoubleTimedEntity)ent).getEndTime()-((PajeSingleTimedEntity)ent).getStartTime())+"", ""+((PajeValueEntity)ent).getValue().getName()+"", ""+((PajeUserLink)ent).getStartContainer().getName()+"", ""+((PajeUserLink)ent).getEndContainer().getName());
break;
default :

break;
}
}
}
}
}"
1779	"@Override public void actionPerformed(ActionEvent e){
running=true;
}"
1780	"public Collection<ImageData> getImages(SecurityContext ctx,Collection<Long> ids,ParametersI params) throws DSOutOfServiceException,DSAccessException{
if(ids==null||ids.isEmpty()){
return Collections.emptyList();
}
try{
List<Long> idsList=new ArrayList<Long>(ids.size());
for(long id : ids){
idsList.add(id);
}
IContainerPrx service=gateway.getPojosService(ctx);
List<Image> images=service.getImages(PojoMapper.getModelType(ImageData.class).getName(),idsList,params);
Collection<ImageData> result=new ArrayList<ImageData>(images.size());
for(Image img : images){
result.add((ImageData)PojoMapper.asDataObject(img));
}
return result;
}catch(Throwable t){
handleException(this,t,""Could not load images"");
}
return Collections.emptyList();
}"
1781	"private void onOk(){
Activity ctx=this;
Intent intent=getIntent();
saveGuiToExif(""onOk (finish)"");
mHistory.saveHistory();
if(null!=getExifParam(intent)){
Intent resultIntent=new Intent(Intent.ACTION_EDIT);
resultIntent.putExtra(EXTRA_EXIF_DATA,mCurrentData.toString());
setResult(EXIF_RESULT_ID,resultIntent);
finish();
}else {
SelectedFiles items=getSelectedFiles(""onOk "",this,getIntent(),true);
AndroidFileCommands cmd=AndroidFileCommands.createFileCommand(this);
MediaDiffCopy exifChanges=new MediaDiffCopy(true).setDiff(mInitialData,mCurrentData);
if(exifChanges!=null){
if(!SYNC_UPDATE_EXIF){
this.exifUpdate=new UpdateTask(ctx,cmd,exifChanges);
exifUpdate.execute(items);
}else {
cmd.applyExifChanges(exifChanges,items,null);
this.setResult(EXIF_RESULT_ID,intent);
finish();
}
}else {
finish();
}
}
}"
1782	"public int applyRuleToCell(Cell c,Rule r){
int count=0;
int x=c.getX();
int y=c.getY();
for(int y1=-1;y1<=1;y1++){
for(int x1=-1;x1<=1;x1++){
if(x+x1<0||y+y1<0||x+x1>=width||y+y1>=height){
continue;
}else {
Cell cell=this.grid[y+y1][x+x1];
if(!(x1==0&&y1==0)){
count+=cell.isAlive();
}
}
}
}
return r.inRule(count,c.isAlive());
}"
1783	"public boolean wasCancelled(){
return this==CANCELLED_FROM_DISCONNECT||this==Status.CANCELLED_FROM_BLE_TURNING_OFF;
}"
1784	"@Override protected boolean allowWatermark(Watermark mark){
return mark.getTimestamp()==Long.MAX_VALUE&&nextWatermarkTime!=Long.MAX_VALUE;
}"
1785	"@RequestMapping(value=""/customer/information/"") public String showContractDetails(String phone,Model model){
Tariff tariff=tariffService.getTariffByPhone(phone);
List<Option> tariffOptions=optionService.getTariffOptions(tariff.getTariffName());
List<Option> contractOptions=optionService.getOptionsByPhone(phone);
List<Option> extraOptions=optionService.getListExtraOptions();
Customer customer=customerService.getCustomerByPhone(phone);
Contract contract=contractService.getContractByPhone(phone);
model.addAttribute(""tariff"",tariff);
model.addAttribute(""tariffOptions"",tariffOptions);
model.addAttribute(""contractOptions"",contractOptions);
model.addAttribute(""extraOptions"",extraOptions);
model.addAttribute(""phone"",phone);
model.addAttribute(""customer"",customer);
model.addAttribute(""contract"",contract);
return ""contracts/contractInformation"";
}"
1786	"@Nullable @Override public View onCreateView(LayoutInflater inflater,ViewGroup container,Bundle savedInstanceState){
layout=inflater.inflate(R.layout.offer_details,container,false);
tvCounter=(TextView)layout.findViewById(R.id.tv_counter);
redeemBar=(LinearLayout)layout.findViewById(R.id.redeem_bar);
btnRedeem=(LinearLayout)layout.findViewById(R.id.btn_redeem);
btnCancel=(ImageView)layout.findViewById(R.id.btn_cancel);
btnNext=(TextView)layout.findViewById(R.id.btn_next);
btnSlideUp=(LinearLayout)layout.findViewById(R.id.btn_slideUp);
btnRemove=(ImageView)layout.findViewById(R.id.btn_remove);
btnAdd=(ImageView)layout.findViewById(R.id.btn_add);
imgView=(ImageView)layout.findViewById(R.id.img_view);
tvShortDes=(TextView)layout.findViewById(R.id.tv_short_des);
tvAddress=(TextView)layout.findViewById(R.id.tv_address);
tvHours=(TextView)layout.findViewById(R.id.tv_hours);
tvDes=(TextView)layout.findViewById(R.id.tv_des);
tvCuisine=(TextView)layout.findViewById(R.id.tv_cuisine);
recyclerView=(RecyclerView)layout.findViewById(R.id.recycler_view);
scrollView=(ScrollView)layout.findViewById(R.id.scrollview);
scrollView.setVisibility(View.GONE);
blackLayer=(LinearLayout)layout.findViewById(R.id.black_layer);
offerDetailsHolder=(LinearLayout)layout.findViewById(R.id.offer_details_holder);
tvCouponLine=(TextView)layout.findViewById(R.id.tv_coupons_line);
rulesOfUse=(TextView)layout.findViewById(R.id.rulesofuse);
rulesOfUse.setOnTouchListener(this);
tvPrice=(TextView)layout.findViewById(R.id.tv_price);
tvDinner1=(TextView)layout.findViewById(R.id.tv_dinners1);
tvDinner2=(TextView)layout.findViewById(R.id.tv_dinners2);
tvDinner3=(TextView)layout.findViewById(R.id.tv_dinners3);
tvCoupon1=(TextView)layout.findViewById(R.id.tv_coupon1);
tvCoupon2=(TextView)layout.findViewById(R.id.tv_coupon2);
tvCoupon3=(TextView)layout.findViewById(R.id.tv_coupon3);
tvTableHead=(TextView)layout.findViewById(R.id.tv_table_head);
tvTableHead1=(TextView)layout.findViewById(R.id.tv_table_head1);
tvLine1=(TextView)layout.findViewById(R.id.tv_line1);
tvLine2=(TextView)layout.findViewById(R.id.tv_line2);
tvLine3=(TextView)layout.findViewById(R.id.tv_line3);
tableHolder=(LinearLayout)layout.findViewById(R.id.table_holder);
barButtons=(RelativeLayout)layout.findViewById(R.id.bar_buttons);
barButtons.setVisibility(View.INVISIBLE);
tvDinner1.setText(""--"");
tvDinner2.setText(""--"");
tvDinner3.setText(""--"");
tvCoupon1.setText(""--"");
tvCoupon2.setText(""--"");
tvCoupon3.setText(""--"");
tvTableHead.setText(""--"");
tvTableHead1.setText(""--"");
tvName=(TextView)layout.findViewById(R.id.tv_name);
tvArea=(TextView)layout.findViewById(R.id.tv_area);
tvSuggestedDish=(TextView)layout.findViewById(R.id.tv_suggested_dish);
tvName.setText(""--"");
tvAddress.setText(""--"");
redeemBar.setClickable(false);
btnClose=(ImageView)layout.findViewById(R.id.btn_close);
btnClose.setOnTouchListener(this);
btnBuyNow=(TextView)layout.findViewById(R.id.btn_buy_now);
btnBuyNow.setOnTouchListener(this);
tvCoupons=(TextView)layout.findViewById(R.id.tv_coupons);
btnReadmore=(TextView)layout.findViewById(R.id.btn_readmore);
btnReadmore.setOnTouchListener(this);
imgSlider=(RelativeLayout)layout.findViewById(R.id.img_slider);
recyclerView=(RecyclerView)layout.findViewById(R.id.recycler_view);
recyclerView1=(RecyclerView)layout.findViewById(R.id.recycler_view1);
redeemBar.setVisibility(View.GONE);
btnBuyNow.setVisibility(View.GONE);
db=new DatabaseHandler(getActivity());
sId=db.getUserDetails().get(""sessionId"");
layoutManager=new LinearLayoutManager(getActivity(),LinearLayoutManager.HORIZONTAL,false);
recyclerView.setLayoutManager(layoutManager);
layoutManager1=new LinearLayoutManager(getActivity(),LinearLayoutManager.HORIZONTAL,false);
recyclerView1.setLayoutManager(layoutManager1);
recyclerView1.setOverScrollMode(1);
Log.d(TAG,""offerId: ""+offerId+"" outletId: ""+outletId);
((AppCompatActivity)getActivity()).getSupportActionBar().show();
btnRemove.setOnTouchListener(this);
btnAdd.setOnTouchListener(this);
btnCancel.setOnTouchListener(this);
btnNext.setOnTouchListener(this);
btnSlideUp.setOnTouchListener(this);
callbackFragOpen=(CallbackFragOpen)getActivity();
Typeface typefaceFutura=Typeface.createFromAsset(getActivity().getAssets(),""fonts/futura_bold.otf"");
tvCounter.setTypeface(typefaceFutura);
ActionBar actionBar=(((AppCompatActivity)getActivity()).getSupportActionBar());
btnBookmark=(ImageView)actionBar.getCustomView().findViewById(R.id.btn_bookmark);
btnPhone=(ImageView)actionBar.getCustomView().findViewById(R.id.btn_phone);
btnLocation=(ImageView)actionBar.getCustomView().findViewById(R.id.btn_location);
btnBookmark.setOnTouchListener(this);
btnPhone.setOnTouchListener(this);
btnLocation.setOnTouchListener(this);
loadData(""offerDetails"");
return layout;
}"
1787	"public void refuel(Player player) throws IllegalArgumentException{
Ship ship=findCurrentShip(player);
if(ship==null){
throw new IllegalArgumentException(""You are not inside a ship."");
}
int maxTank=config.getConfig().getInt(""refuel.maxtank"");
if(ship.getFuel()>=maxTank){
throw new IllegalArgumentException(""The ship's tank is already full."");
}
Set<String> refuelItemStrings=config.getConfig().getConfigurationSection(""refuel"").getKeys(false);
String itemInHand=player.getItemInHand().getType().name();
String refuelItemString=null;
for(String r : refuelItemStrings){
if(itemInHand.equalsIgnoreCase(r)){
refuelItemString=r;
}
}
if(refuelItemString==null){
throw new IllegalArgumentException(""You do not have the correct item."");
}
int numItemsInHand=player.getItemInHand().getAmount();
int fills=config.getConfig().getInt(""refuel.""+refuelItemString+"".fills"");
int numToUse;
if((10-ship.getFuel())<(numItemsInHand*fills)){
numToUse=(maxTank-ship.getFuel())/fills;
}else {
numToUse=player.getItemInHand().getAmount();
}
int newNum=player.getItemInHand().getAmount()-numToUse;
if(newNum<=0){
player.setItemInHand(null);
}else {
player.getItemInHand().setAmount(newNum);
}
ship.setFuel(ship.getFuel()+numToUse*fills);
player.sendMessage(ChatColor.YELLOW+""You refilled the ship by ""+numToUse*fills+"" units."");
